Family_ID;Student_ID;Parental_Involvement;Family_Income;Parental_Education_Level
999;999;Low;Medium;College
1000;1000;Medium;Medium;Postgraduate
1001;1001;High;Medium;High School
1002;1002;High;Medium;High School
1003;1003;High;Low;
1004;1004;Medium;Low;High School
1005;1005;Low;Low;High School
1006;1006;Medium;Low;High School
1007;1007;Medium;Medium;High School
1008;1008;Low;Medium;College
1009;1009;Medium;Low;Postgraduate
1010;1010;Low;Medium;Postgraduate
1011;1011;Medium;Low;Postgraduate
1012;1012;Medium;Low;High School
1013;1013;Low;High;College
1014;1014;Medium;Low;College
1015;1015;Medium;Low;
1016;1016;Medium;Low;High School
1017;1017;High;High;High School
1018;1018;Low;Low;College
1019;1019;High;Medium;High School
1020;1020;Low;Medium;
1021;1021;Medium;High;High School
1022;1022;Medium;Medium;High School
1023;1023;High;Medium;High School
1024;1024;Medium;High;High School
1025;1025;Low;Low;College
1026;1026;Medium;Medium;Postgraduate
1027;1027;Medium;Medium;High School
1028;1028;Medium;Medium;High School
1029;1029;Low;Low;College
1030;1030;Medium;High;High School
1031;1031;Low;High;High School
1032;1032;High;Low;High School
1033;1033;Medium;Medium;Postgraduate
1034;1034;Low;Low;High School
1035;1035;High;High;College
1036;1036;Medium;Medium;College
1037;1037;Medium;Low;Postgraduate
1038;1038;Low;Medium;High School
1039;1039;Medium;High;College
1040;1040;Medium;Medium;College
1041;1041;High;Low;Postgraduate
1042;1042;Low;Low;College
1043;1043;Low;Low;High School
1044;1044;High;Low;High School
1045;1045;High;Medium;High School
1046;1046;Low;Low;High School
1047;1047;High;Low;High School
1048;1048;Medium;Medium;College
1049;1049;High;Medium;High School
1050;1050;High;Low;Postgraduate
1051;1051;Low;High;High School
1052;1052;Medium;Medium;High School
1053;1053;Low;Low;
1054;1054;Low;High;Postgraduate
1055;1055;Low;Medium;College
1056;1056;High;Low;College
1057;1057;Medium;Low;Postgraduate
1058;1058;Medium;Medium;High School
1059;1059;High;High;High School
1060;1060;Medium;Low;Postgraduate
1061;1061;Medium;Medium;Postgraduate
1062;1062;Low;Low;High School
1063;1063;Medium;Medium;College
1064;1064;Low;High;College
1065;1065;High;Low;Postgraduate
1066;1066;Medium;Low;High School
1067;1067;Medium;Low;College
1068;1068;Medium;Low;High School
1069;1069;Medium;Low;College
1070;1070;Medium;Medium;High School
1071;1071;Medium;Low;High School
1072;1072;High;Medium;College
1073;1073;Low;Low;High School
1074;1074;Low;Low;Postgraduate
1075;1075;Medium;Low;College
1076;1076;High;Low;Postgraduate
1077;1077;Medium;Low;High School
1078;1078;Medium;Medium;High School
1079;1079;Medium;High;High School
1080;1080;Low;Medium;Postgraduate
1081;1081;Medium;Low;High School
1082;1082;High;Low;High School
1083;1083;High;Medium;College
1084;1084;Low;Low;Postgraduate
1085;1085;Medium;Low;College
1086;1086;Medium;Low;High School
1087;1087;Low;High;Postgraduate
1088;1088;Medium;Medium;College
1089;1089;Low;Medium;Postgraduate
1090;1090;Medium;Medium;High School
1091;1091;Medium;Medium;High School
1092;1092;Medium;Medium;High School
1093;1093;Medium;Medium;High School
1094;1094;Medium;Low;Postgraduate
1095;1095;Medium;Low;High School
1096;1096;Medium;Medium;Postgraduate
1097;1097;Medium;Medium;College
1098;1098;High;Medium;Postgraduate
1099;1099;Medium;Low;High School
1100;1100;Medium;Low;High School
1101;1101;Medium;Low;Postgraduate
1102;1102;Medium;Low;High School
1103;1103;Medium;Medium;Postgraduate
1104;1104;Medium;Low;College
1105;1105;Low;Medium;High School
1106;1106;Medium;Low;High School
1107;1107;Medium;Low;College
1108;1108;Low;Medium;High School
1109;1109;Medium;Medium;High School
1110;1110;Medium;High;College
1111;1111;High;Low;High School
1112;1112;Low;Medium;College
1113;1113;High;Low;College
1114;1114;Medium;Low;Postgraduate
1115;1115;Medium;Medium;Postgraduate
1116;1116;Medium;High;High School
1117;1117;Medium;Low;High School
1118;1118;High;Low;High School
1119;1119;Medium;High;High School
1120;1120;Medium;Medium;College
1121;1121;Medium;Low;High School
1122;1122;Medium;Medium;High School
1123;1123;Medium;Medium;Postgraduate
1124;1124;High;Medium;High School
1125;1125;Medium;Medium;High School
1126;1126;Low;High;College
1127;1127;Medium;Low;High School
1128;1128;High;Low;College
1129;1129;High;Medium;High School
1130;1130;Medium;Low;College
1131;1131;High;Medium;Postgraduate
1132;1132;Low;Low;High School
1133;1133;Low;Low;College
1134;1134;Low;High;Postgraduate
1135;1135;Low;Low;Postgraduate
1136;1136;Low;Medium;High School
1137;1137;Medium;Medium;College
1138;1138;Medium;Low;High School
1139;1139;Medium;Medium;High School
1140;1140;Medium;Medium;High School
1141;1141;High;High;Postgraduate
1142;1142;Medium;Medium;High School
1143;1143;Medium;Low;Postgraduate
1144;1144;Medium;Medium;High School
1145;1145;High;Low;High School
1146;1146;Medium;Low;College
1147;1147;Low;Low;High School
1148;1148;Medium;High;Postgraduate
1149;1149;High;Medium;Postgraduate
1150;1150;Medium;Medium;Postgraduate
1151;1151;Medium;Medium;High School
1152;1152;Low;High;High School
1153;1153;High;High;Postgraduate
1154;1154;Low;Low;College
1155;1155;Low;Low;Postgraduate
1156;1156;Low;Low;High School
1157;1157;Medium;Medium;College
1158;1158;Low;Low;College
1159;1159;High;High;High School
1160;1160;High;Medium;Postgraduate
1161;1161;Medium;Low;High School
1162;1162;Medium;Low;College
1163;1163;Low;Low;College
1164;1164;Medium;Medium;College
1165;1165;Medium;High;High School
1166;1166;Medium;Medium;College
1167;1167;Medium;Medium;Postgraduate
1168;1168;Low;Low;High School
1169;1169;High;High;Postgraduate
1170;1170;Medium;Low;High School
1171;1171;High;High;High School
1172;1172;High;Medium;High School
1173;1173;High;Medium;Postgraduate
1174;1174;Medium;Medium;College
1175;1175;Medium;Low;Postgraduate
1176;1176;Medium;High;High School
1177;1177;High;High;Postgraduate
1178;1178;Medium;Low;High School
1179;1179;High;Low;High School
1180;1180;Medium;Medium;High School
1181;1181;Medium;Medium;High School
1182;1182;Medium;Low;College
1183;1183;High;Medium;College
1184;1184;Low;Low;High School
1185;1185;Medium;High;High School
1186;1186;Medium;Medium;High School
1187;1187;Low;Low;Postgraduate
1188;1188;Medium;High;High School
1189;1189;Medium;Low;College
1190;1190;Low;Medium;High School
1191;1191;Medium;Medium;Postgraduate
1192;1192;High;Medium;College
1193;1193;High;High;College
1194;1194;Medium;Medium;High School
1195;1195;Medium;High;College
1196;1196;Medium;High;High School
1197;1197;High;Medium;College
1198;1198;Medium;Medium;High School
1199;1199;Medium;Low;High School
1200;1200;Low;Low;High School
1201;1201;Medium;Medium;High School
1202;1202;Low;Low;High School
1203;1203;High;Low;High School
1204;1204;Medium;High;College
1205;1205;Medium;High;High School
1206;1206;Medium;Medium;Postgraduate
1207;1207;High;High;Postgraduate
1208;1208;Low;Low;High School
1209;1209;Medium;Low;College
1210;1210;Medium;High;College
1211;1211;High;Medium;High School
1212;1212;Medium;Medium;High School
1213;1213;Medium;High;High School
1214;1214;Medium;Low;College
1215;1215;High;Medium;High School
1216;1216;Low;Low;High School
1217;1217;Medium;High;High School
1218;1218;Low;Low;Postgraduate
1219;1219;Low;Medium;Postgraduate
1220;1220;Low;High;College
1221;1221;High;Low;High School
1222;1222;Medium;Medium;College
1223;1223;High;Medium;College
1224;1224;Medium;Medium;Postgraduate
1225;1225;High;High;High School
1226;1226;Medium;Low;Postgraduate
1227;1227;Low;High;Postgraduate
1228;1228;Medium;Medium;High School
1229;1229;Medium;Low;College
1230;1230;Medium;Low;College
1231;1231;Medium;Low;College
1232;1232;Medium;Low;High School
1233;1233;Medium;Medium;High School
1234;1234;High;Low;High School
1235;1235;Medium;Medium;College
1236;1236;High;High;High School
1237;1237;High;Low;Postgraduate
1238;1238;Low;Medium;High School
1239;1239;Low;Low;College
1240;1240;Medium;Medium;High School
1241;1241;Medium;High;High School
1242;1242;Medium;Medium;College
1243;1243;Medium;Low;High School
1244;1244;Medium;Low;Postgraduate
1245;1245;Medium;Low;Postgraduate
1246;1246;Low;Medium;College
1247;1247;High;Medium;College
1248;1248;Medium;High;Postgraduate
1249;1249;Medium;Medium;Postgraduate
1250;1250;Medium;Medium;High School
1251;1251;Low;Low;High School
1252;1252;Medium;Low;High School
1253;1253;Low;Low;College
1254;1254;Low;Low;Postgraduate
1255;1255;Medium;Medium;Postgraduate
1256;1256;Low;High;Postgraduate
1257;1257;Medium;Medium;Postgraduate
1258;1258;Medium;Medium;High School
1259;1259;Low;Medium;High School
1260;1260;Low;Low;High School
1261;1261;High;Low;
1262;1262;Low;Low;College
1263;1263;Medium;Low;Postgraduate
1264;1264;Medium;Low;High School
1265;1265;High;Medium;College
1266;1266;High;High;Postgraduate
1267;1267;High;Low;High School
1268;1268;Medium;High;High School
1269;1269;High;Low;High School
1270;1270;Medium;Medium;College
1271;1271;Medium;Low;High School
1272;1272;Medium;Low;Postgraduate
1273;1273;Medium;Low;Postgraduate
1274;1274;Low;Low;High School
1275;1275;Low;High;Postgraduate
1276;1276;High;Low;High School
1277;1277;High;Low;College
1278;1278;Medium;Low;College
1279;1279;Medium;Medium;Postgraduate
1280;1280;High;Medium;High School
1281;1281;High;High;
1282;1282;Medium;Medium;College
1283;1283;Medium;Medium;Postgraduate
1284;1284;Low;Low;College
1285;1285;Medium;Low;Postgraduate
1286;1286;Medium;High;High School
1287;1287;Medium;Medium;High School
1288;1288;Medium;Medium;High School
1289;1289;Low;Low;High School
1290;1290;High;Low;College
1291;1291;Low;Medium;College
1292;1292;Medium;Medium;High School
1293;1293;High;Medium;High School
1294;1294;Medium;Medium;College
1295;1295;Medium;Low;High School
1296;1296;Medium;Medium;College
1297;1297;High;Low;College
1298;1298;High;Medium;High School
1299;1299;Medium;Low;Postgraduate
1300;1300;High;Medium;College
1301;1301;Low;Low;Postgraduate
1302;1302;High;High;High School
1303;1303;High;Medium;College
1304;1304;Medium;Medium;High School
1305;1305;High;Low;College
1306;1306;Medium;Medium;High School
1307;1307;Medium;Medium;High School
1308;1308;High;High;High School
1309;1309;Medium;Medium;College
1310;1310;Medium;Medium;Postgraduate
1311;1311;Medium;Low;High School
1312;1312;High;Low;High School
1313;1313;High;Medium;Postgraduate
1314;1314;Medium;Low;College
1315;1315;Medium;High;High School
1316;1316;High;Low;High School
1317;1317;Medium;Medium;High School
1318;1318;High;Medium;High School
1319;1319;High;Medium;College
1320;1320;Medium;Medium;High School
1321;1321;Medium;Low;High School
1322;1322;Medium;Medium;High School
1323;1323;Medium;Medium;College
1324;1324;Medium;Medium;Postgraduate
1325;1325;High;Medium;High School
1326;1326;High;Medium;High School
1327;1327;Medium;Low;Postgraduate
1328;1328;High;Low;College
1329;1329;Medium;Low;High School
1330;1330;Medium;Medium;High School
1331;1331;Medium;Low;Postgraduate
1332;1332;High;Low;High School
1333;1333;Medium;Low;Postgraduate
1334;1334;Medium;Medium;High School
1335;1335;Medium;Medium;High School
1336;1336;Medium;Low;Postgraduate
1337;1337;Medium;High;College
1338;1338;Low;Low;Postgraduate
1339;1339;High;Medium;College
1340;1340;Medium;Low;College
1341;1341;Medium;Medium;High School
1342;1342;Low;Medium;High School
1343;1343;High;Low;College
1344;1344;Medium;High;College
1345;1345;High;High;College
1346;1346;High;Low;High School
1347;1347;High;Medium;Postgraduate
1348;1348;High;Medium;College
1349;1349;Low;Low;High School
1350;1350;Medium;High;Postgraduate
1351;1351;Medium;Low;Postgraduate
1352;1352;High;High;High School
1353;1353;High;Medium;High School
1354;1354;High;Medium;College
1355;1355;Low;Medium;College
1356;1356;Medium;Medium;College
1357;1357;Medium;Medium;College
1358;1358;Low;High;Postgraduate
1359;1359;Low;Medium;High School
1360;1360;Medium;Medium;High School
1361;1361;High;High;College
1362;1362;Medium;Medium;College
1363;1363;Medium;Low;High School
1364;1364;Medium;Medium;High School
1365;1365;Medium;High;High School
1366;1366;High;Medium;High School
1367;1367;Medium;Medium;High School
1368;1368;Low;Low;Postgraduate
1369;1369;Medium;High;High School
1370;1370;High;Medium;College
1371;1371;Medium;Low;College
1372;1372;Medium;High;High School
1373;1373;Low;Medium;Postgraduate
1374;1374;Low;Low;High School
1375;1375;High;Low;High School
1376;1376;Medium;High;Postgraduate
1377;1377;Medium;Medium;Postgraduate
1378;1378;Medium;Medium;High School
1379;1379;High;Medium;College
1380;1380;Low;Medium;College
1381;1381;High;Low;High School
1382;1382;Medium;Medium;High School
1383;1383;High;Medium;High School
1384;1384;High;Medium;College
1385;1385;Medium;Medium;High School
1386;1386;Low;High;College
1387;1387;Low;High;High School
1388;1388;High;Medium;High School
1389;1389;Low;Low;High School
1390;1390;Medium;Low;College
1391;1391;Medium;High;High School
1392;1392;Medium;Low;Postgraduate
1393;1393;Low;Low;High School
1394;1394;High;Medium;High School
1395;1395;High;High;High School
1396;1396;Medium;Low;High School
1397;1397;Medium;Low;College
1398;1398;Medium;High;High School
1399;1399;High;Low;College
1400;1400;Medium;Medium;College
1401;1401;Medium;High;College
1402;1402;Medium;Low;Postgraduate
1403;1403;High;Medium;High School
1404;1404;Medium;High;College
1405;1405;Medium;Medium;High School
1406;1406;Medium;Low;College
1407;1407;Medium;Medium;High School
1408;1408;Medium;Low;High School
1409;1409;Medium;Low;High School
1410;1410;Medium;Medium;College
1411;1411;High;Low;Postgraduate
1412;1412;Low;Low;High School
1413;1413;Medium;Low;College
1414;1414;Medium;Low;High School
1415;1415;Medium;Medium;College
1416;1416;Medium;Low;High School
1417;1417;High;High;Postgraduate
1418;1418;Medium;Medium;Postgraduate
1419;1419;High;Low;Postgraduate
1420;1420;High;Medium;College
1421;1421;Medium;High;College
